"","X","WID","n_reg","n_dam","n_basin","res_vol","iw_vol","DOF","DOR","USE","SED","RDD","URB","uparea","order","b","pval","fdi_mean","group","RL"
"138",43169,66004954,25,0,1205,0,0,0,0,2.74896437235874,0,0.489434961911658,0.117441128578281,50193.8245636629,6,-0.002283761,0.00225936064356749,1.36676855045714,"(-0.1,0]",2.0746887966805
"139",43680,66015946,3,0,287,0,0,0,0,0.0920415232957028,0,1.54374740520254,0.798256052870651,11462.9114316266,5,-0.0006828916,0.0207439174201465,0.979142255457143,"(-0.1,0]",1.04529616724739
"140",43875,66018216,0,0,267,0,0,0,0,0.000374531840786951,0,0.810367043098707,0.227654882584618,12302.9895885143,5,-0.0006851058,0.00167350434314648,1.30241064854286,"(-0.1,0]",0
"141",45103,67005596,3,1,285,0,0,0,0,0.395438598148655,0,2.07558946970262,0.065259649879054,12986.1908045807,5,-0.0009113423,0.000187149308653633,0.745867941171429,"(-0.1,0]",1.05263157894737
"142",45478,71004266,2505,101,29215,68463.1,2469.1,5.92322766170524,3.844470092571,0.776683532470716,3.21308681294668,0.27736312968395,0.191850216081388,1307566.93078398,8,-0.001562376,0.000130928032249208,1.21840596768571,"(-0.1,0]",8.57436248502482
"143",45830,71047006,14,0,225,0,0,4.09765635066562,0.990833492279053,0.0595555562112066,2.02546385223797,0.382871110306846,0,10197.5139782503,5,-0.0003480432,0.0127561170265981,0.447297722657143,"(-0.1,0]",6.22222222222222
"144",46276,72008823,0,0,393,0,0,0,0,0.00559796447896471,0,0,0,17917.2249368281,5,-0.0008025429,0.000000290887391374113,0.417060462,"(-0.1,0]",0
"145",46279,72008934,0,0,291,0,0,0,0,0,0,0,0,13183.7729174881,5,-0.001094412,0.000147609247980814,1.08562197834286,"(-0.1,0]",0
"146",46414,72014773,133,4,2182,1200,0,4.6187970635546,2.98120126087259,0.228571430121586,2.53121424021971,0.00437408434602367,0.00142719784935752,97027.0168873272,6,-0.001158432,0.000000397900121120169,0.762520444,"(-0.1,0]",6.09532538955087
"147",46540,72020740,73,1,1038,8490,0,3.83243843239386,0.291222692906171,0.0657088129970306,0.842609804971228,0.0098591953573099,0,46219.7111376986,6,-0.002047087,0.000467762699246,1.13804432974286,"(-0.1,0]",7.03275529865125
"148",46943,72032763,34,1,387,1620,0,7.03746983569815,4.11311053984576,0.11388174940504,3.14588300186985,0.0137840618204641,0,18982.7829934526,5,-0.0004616349,0.0163253396829134,0.574807986571429,"(-0.1,0]",8.78552971576227
"149",47081,72035994,149,12,1897,16987.5,2220.3,6.45949591384414,2.0109871832647,0.0666315246944875,2.99698011485231,0.100761201753073,0.112172630503106,87736.3890584217,6,-0.003171797,0.000210466228479403,0.916838959971429,"(-0.1,0]",7.85450711649974
"150",47358,72041711,1,0,241,0,0,0,0,0.0062240664827873,0,0.422062242983288,0.046668048716185,11785.3267334391,5,-0.0007231678,0.00762135081093312,1.59286977574286,"(-0.1,0]",0.4149377593361
"151",48170,73010302,56,5,281,1259.4,1259.4,10.0887719201872,7.47290762124112,0.737010675074791,5.88547853914334,1.23797864787731,2.48890670609008,14186.2273088185,5,-0.0007469416,0.0083212096678155,0.828542678028571,"(-0.1,0]",19.9288256227758
"152",48679,75025589,1564,63,11749,9757.3,7109.7,9.74621477674161,8.00749374896663,4.83826183185621,6.27620220141057,1.02916571004129,0.771985369989097,504948.216644211,7,-0.002608275,0.00167350434314648,1.07003120762857,"(-0.1,0]",13.3117712145715
"153",48777,75033332,345,41,2010,1086,889,10.2328519269157,5.57981329119917,1.35701492742001,7.4790194997481,2.27077114341493,0.61962820202557,88495.4864802098,6,-0.0009227556,0.0469805611166679,1.37922556431429,"(-0.1,0]",17.1641791044776
"154",49045,75043624,1,0,541,0,0,0.184842883548983,0.0354450413898708,0.0182994457440323,0.207464494142219,0.596743068831685,0.0307634000196475,23411.9486721864,5,-0.004766995,0.010778341787809,0.673794892,"(-0.1,0]",0.184842883548983
"155",49110,75044712,1,0,565,0,0,0,0,0.0700884968701716,0,0.725966371740915,0.0728997424640487,24412.5974646299,5,-0.002534597,0.0027486122017265,0.552684284828571,"(-0.1,0]",0.176991150442478
"156",49137,75047672,0,0,231,0,0,0,0,0.000432900439351151,0,0.627415586279068,0,10879.0798471169,5,-0.00324146,0.0407786920676653,1.39697308305714,"(-0.1,0]",0
"157",49140,75048173,20,1,425,434.9,0,1.61292467229507,2.17847167744356,0.0828235305758083,0.634849096047126,1.84638588400448,0.116011764442219,18403.6103123047,5,-0.003225554,0.0163253396829134,0.733810362085714,"(-0.1,0]",4.70588235294118
"158",49147,75048661,0,0,297,0,0,0,0,0.0191919195280733,0,1.44175420854529,0.0148585862182206,11444.3741838263,5,-0.003856378,0.0027486122017265,1.31860186431429,"(-0.1,0]",0
"159",49172,75049753,28,3,867,2220,0,0.894197574842756,0.712899596473881,0.125000001871349,1.2083209038327,1.18707242879634,0.177487146283422,40772.237388484,5,-0.001227827,0.00249302753224377,0.597393598285714,"(-0.1,0]",3.22952710495963
"160",50030,77000090,21,2,325,0,0,5.05316913604736,0.439666763085585,1.33784615351604,2.66984688882964,0.351747691356219,0.00256000005281889,13423.7428650702,6,-0.001858924,0.0000909102380969151,2.06252100031429,"(-0.1,0]",6.46153846153846
"161",50082,77002999,132,11,785,3606.1,2830.6,7.65745545084101,4.60029102249194,2.78159900166586,5.44094951327386,0.929128174277656,0.41094670270754,34000.0294836125,5,-0.002147991,0.000210466228479403,0.4745005972,"(-0.1,0]",16.8152866242038
"162",50152,77010571,262,6,1290,497.6,416.2,12.338822223752,6.62198090810835,3.40200616107725,3.81531786113955,0.410121143358633,0.430207563058278,52482.2597361279,5,-0.0009133864,0.0469805611166679,0.539990601914286,"(-0.1,0]",20.3100775193798
"163",50322,77020619,53,0,784,0,0,0.53939890318279,3.63274907462205,1.0415189922799,0.533727902334599,0.578764557017933,0.760032908731624,33754.9563369187,5,-0.001564599,0.00225936064356749,0.3260426766,"(-0.1,0]",6.76020408163265
"164",52654,78013075,294,9,4878,27365.3,0,2.12504955775813,2.45084423026996,0.0450839826921882,1.62261818581519,0.171209340628934,0.250520010779061,232061.747791353,6,-0.001310132,0.0000803673722991909,0.5305053266,"(-0.1,0]",6.02706027060271
"165",52901,81000004,0,0,287,0,0,0,0,0,0,0,0,14248.0145117575,4,-0.000960026,0.00402823717083145,0.457772443771429,"(-0.1,0]",0
"166",54208,82000278,0,0,332,0,0,0,0,0,0,0,0,15029.3160949089,4,-0.0005634523,0.00762135081093312,0.253492440142857,"(-0.1,0]",0
"167",54713,83002183,0,0,427,0,0,0,0,0,0,0,0,19565.1126956938,5,-0.006347729,0.00000997640813646051,1.01125496665714,"(-0.1,0]",0
"168",54981,83004760,0,0,2451,0,0,0,0,0,0,0,0,108960.674602364,6,-0.003188332,0.0083212096678155,0.406520997457143,"(-0.1,0]",0
"169",55568,83022188,0,0,908,0,0,0,0,0,0,0,0,38859.2096906724,5,-0.0006242094,0.000116035002536839,0.271644588942857,"(-0.1,0]",0
"170",55569,83022263,0,0,523,0,0,0,0,0,0,0,0,22929.9132586619,5,-0.00276895,0.00123043841168622,0.443559584085714,"(-0.1,0]",0
