"","X","WID","n_reg","n_dam","n_basin","res_vol","iw_vol","DOF","DOR","USE","SED","RDD","URB","uparea","order","b","pval","fdi_mean","group","RL"
"130",22181,35058124,0,0,274,0,0,0,0,0,0,0.230956202168969,0,11590.358073698,4,0.001775979,0.000013102494052637,0.574932958257143,"(0,0.1]",0
"131",22204,35058756,0,0,1313,0,0,0,0,0.0003846153903466,0,0.209323076938207,0,56142.4526451839,6,0.002850399,0.0000000681059962832549,0.708789590685714,"(0,0.1]",0
"132",22374,35062191,0,0,282,0,0,0,0,0,0,0.259578013937947,0,12611.9722179441,5,0.00159796,0.00000374189597718329,1.22070118828571,"(0,0.1]",0
"133",22517,36006630,1,0,331,0,0,0,0,1.1305136039538,0,0.213154077484889,0,12451.5131089597,5,0.007037615,0.0000376911823952338,1.27128486568571,"(0,0.1]",0.302114803625378
"134",22899,41002325,119,22,329,924.2,182.1,18.272481391314,5.25397917782282,0.220668695844415,13.2919342079807,1.72720060502052,5.4047496824279,14319.6984580581,5,0.0009411941,0.000116035002536839,0.800308756485714,"(0,0.1]",36.1702127659575
"135",23140,41004202,57,17,239,441.1,0,7.57300476648818,2.96491115636905,0.220083683292736,9.60560507868048,3.22759832607029,7.0866655136252,10606.2894682337,4,0.0006606131,0.000102750152035912,0.369130918428571,"(0,0.1]",23.8493723849372
"136",23238,41005936,115,16,337,1505.9,0,21.8306598762376,6.72021097740717,1.5839762589079,11.703907049627,2.77701780823466,7.98132626716744,15532.2918681519,5,0.003572836,0.000373879382849364,0.957795899114286,"(0,0.1]",34.1246290801187
"137",23795,42003729,0,0,309,0,0,0,0,0,0,0,0,12094.1618664344,5,0.001292685,0.0000909102380969151,0.718871862428571,"(0,0.1]",0
"138",23846,42007759,1382,63,42590,114170.3,0,1.26735797069356,1.16558142709962,0.276039223894624,0.798478218116057,0.341427160369996,0.359665388763482,1871871.97152115,8,0.002860182,0.0000000413366448051041,0.768100946171429,"(0,0.1]",3.24489316741019
"139",23901,42023098,0,0,606,0,0,0,0,0.00361842113105874,0,0.210552631472973,0.0201661185067343,25956.857216026,5,0.01106443,0.000000248396607535475,1.14720527014286,"(0,0.1]",0
"140",24100,42047900,0,0,601,0,0,0,0,0.559234611206562,0,0.481816969973077,0.00144592344066664,25034.7927064784,5,0.0121558,0.0000552457044347388,0.953911216828571,"(0,0.1]",0
"141",24159,42056201,12,1,333,0,0,1.32736944938774,1.23142458582992,0.382686569819699,0.319933593470234,0.75174328157706,1.21142603265705,16311.5602814002,5,0.001230312,0.0048528248119314,0.515714039628571,"(0,0.1]",3.6036036036036
"142",24246,42062880,786,36,3989,5026,4181,7.53933096398808,8.81377841143974,8.7139145841628,5.34923301550834,0.616140644626039,0.525475232527609,190639.049114185,6,0.002800856,0.00366560370224007,0.8395207086,"(0,0.1]",19.7041865129105
"143",24247,42062895,187,29,645,6199.4,2310.1,14.9721378368925,16.325407689856,1.67875968909772,12.8220317450639,0.719545734356078,5.31077597798534,28037.6486771528,5,0.00245295,0.000650529832469415,0.643805947942857,"(0,0.1]",28.9922480620155
"144",24481,42066020,168,28,777,12993.7,5667.4,11.8408012327937,4.42166940595063,0.583098597128168,7.19866839404252,0.892604356510004,5.47536038931712,34308.732225128,6,0.001186184,0.0138605370137844,1.74617803628571,"(0,0.1]",21.6216216216216
"145",24567,42067579,148,13,527,3182.6,3182.6,12.3329380029067,8.44029861572685,0.817267554463992,8.60224585796577,0.80345351388943,4.93480762678147,23409.1189765672,5,0.002441794,0.000265512945646669,0.643640427028571,"(0,0.1]",28.0834914611006
"146",24722,43006688,183,19,961,4350.4,3790,12.1154858197007,5.02100738465229,4.13572170043041,5.47983007619717,0.861364485674682,0.669609157590975,45438.1582830855,5,0.001618955,0.00185112515628248,0.624760658114286,"(0,0.1]",19.0426638917794
"147",24724,43006716,46,0,226,0,0,0,0,19.2097345031468,0,0.361402652432433,0.0104646018121095,10745.9885678861,5,0.002327346,0.000418368226904489,2.040977676,"(0,0.1]",20.353982300885
"148",24795,43008651,251,21,1433,2141,0,8.94838305252164,7.34857084519679,4.21878915843175,6.10334168973692,0.717009742520672,2.00585814064567,65850.9720150935,6,0.001173053,0.0379474349384441,1.32125948191429,"(0,0.1]",17.5157013258897
"149",24832,43010579,26,4,239,0,0,0,0,10.3622406649392,0,0.396195020356614,0.355950203673968,10189.4401099245,5,0.002498169,0.0242392703746718,1.12336629431429,"(0,0.1]",10.8786610878661
"150",24853,43012447,2390,144,17031,39151.5,2893.1,7.30520113146894,6.04223663649836,4.89291453862237,5.13102449303736,0.767455216837395,1.10071515155626,760606.378586098,7,0.001890028,0.0000000295061959958788,1.07803696628571,"(0,0.1]",14.0332335153544
"151",24887,43014811,87,8,369,293,110,9.59853052000473,4.64520691572174,10.9479784704444,8.85169594148197,0.518797842037646,5.95498750625916,14951.8398253413,5,0.004124909,0.000102750152035912,1.12488342217143,"(0,0.1]",23.5772357723577
"152",25028,43030987,353,38,1405,2474,2370,7.68284066286211,11.8955167001583,11.1961620301061,9.24367752267754,0.501050462563706,2.19109280493214,60851.982037521,6,0.006054266,0.00762135081093312,0.865405202171429,"(0,0.1]",25.1245551601423
"153",25070,43046787,7678,1132,42972,277270.9,19876.7,9.22549813752192,3.48968230778634,1.05883160096144,6.21610734520898,0.858300053377676,0.745797349804161,1916735.04224656,8,0.002018907,0.0000000148803500188275,0.7603883458,"(0,0.1]",17.8674485711626
"154",25112,43055135,345,66,992,26466.3,1677,15.0020095419956,7.79806852139068,0.412776662085498,11.6919943578851,0.88433802559582,2.66977586252409,43020.2081262544,5,0.00198327,0.00000134647314109193,0.5634009864,"(0,0.1]",34.7782258064516
"155",25250,43076732,296,66,1349,6520.4,0,12.5256841746777,1.31750795533473,0.271608600457833,7.59207772883023,1.05367976286241,1.14635823499149,60826.443355181,6,0.001153817,0.000070987712871104,0.940236643714286,"(0,0.1]",21.9421793921423
"156",25402,43086207,64,17,293,462,230,13.4448634105331,1.95201560092054,0.508532423055619,4.91114951483614,0.915484643328312,3.81112971922236,13716.5185921671,5,0.001485194,0.0163253396829134,0.8690920924,"(0,0.1]",21.8430034129693
"157",25527,43090867,185,44,683,2846.9,0,14.0248862712659,3.29969980839318,0.39341142147474,8.03869061851865,0.971770134494036,1.5236193369065,29332.5692675462,5,0.001593458,0.00123043841168622,0.652147488942857,"(0,0.1]",27.086383601757
"158",25573,43093128,318,52,915,18105.4,123.1,17.1760101683657,7.83026321242069,0.40926936003933,11.6432274346212,0.73977862745361,8.64464664191105,39087.5214652086,6,0.0009399866,0.0033329003128446,0.7840494532,"(0,0.1]",34.7540983606557
"159",25937,44019654,9,9,684,1364,0,0,0,0.0701754384331013,0,2.75265936555657,0.0295804096658153,29372.1956599694,5,0.001393858,0.028234143450386,0.388306912685714,"(0,0.1]",1.31578947368421
"160",26013,44030681,85,9,6462,73.5,73.5,0.61840428540554,0.250530901785849,0.0268017326980285,0.403636951624554,1.09088137862697,0.125154940292188,280496.35700433,6,0.000995357,0.000522555542592067,0.503630415742857,"(0,0.1]",1.31538223460229
"161",26105,44037966,467,28,3702,25036.2,23352.6,7.2625540160567,5.85627029284819,0.638106796062655,3.81242191682476,2.62579368929928,0.887220210804651,154513.464832765,6,0.001037795,0.028234143450386,0.996169799228571,"(0,0.1]",12.6148028092923
"162",26106,44037986,22,1,425,0,0,2.91155740192958,0.244773960923144,0.536065574395154,1.38246161385284,3.21876345608008,0.274697889419015,18467.2870005548,5,0.001886958,0.00136439215645161,0.991020512714286,"(0,0.1]",5.17647058823529
"163",26376,44045930,176,16,1073,1925.6,0,10.8305115710878,3.1977370411352,0.407269339220388,7.87115985678015,2.33641007035721,0.623278901980841,45542.1372529458,6,0.001008853,0.0163253396829134,1.66238979705714,"(0,0.1]",16.4026095060578
"164",26861,45059522,852,7,7467,0,0,1.15116124083689,0.406292960987507,9.05448959112458,1.18127368018259,1.37966822602157,0.322846478545159,345752.975788133,7,0.008155589,0.00249302753224377,0.9311118346,"(0,0.1]",11.4102049015669
"165",26979,45070447,21,2,289,0,0,5.21224053920759,0.9234738927399,0.233217994698604,2.65350781493428,3.32779584665199,0.427401395198796,14710.1907738546,5,0.002547235,0.00989568839126326,0.8724629626,"(0,0.1]",7.26643598615917
"166",28031,46015174,360,17,4337,2530,0,3.96789740767456,1.33073798755935,4.12051990597048,1.77228549509003,0.307057971373451,0.544750395277012,195082.694084453,6,0.0003458618,0.00000181077858794969,1.11476721814286,"(0,0.1]",8.30066866497579
"167",28042,46015354,0,0,264,0,0,0,0,0.071969696405259,0,0,0,11578.2351793544,5,0.02912061,0.000897999431854636,1.73964363477143,"(0,0.1]",0
"168",28104,46019008,661,20,12990,24943.1,23800,1.8430666300372,1.38121877953296,2.46050296865175,1.20798167531457,0.757071974236022,0.205083219644134,614702.569899515,7,0.0008207582,0.00249302753224377,0.440835190228571,"(0,0.1]",5.08852963818322
"169",28132,46020776,201,7,3221,470,0,3.90453906167906,1.34113549413385,2.47619343249235,3.52423733285857,0.212672349765333,0.269623991372197,148318.139283702,7,0.0005638826,0.00531992432207359,1.20873712034286,"(0,0.1]",6.24029804408569
"170",28197,46034315,4,0,237,0,0,0,0,1.31983122669695,0,0.312004221045267,0,10019.0746126144,4,0.0006089319,0.000807170302189612,0.1514065944,"(0,0.1]",1.68776371308017
"171",28258,46048016,0,0,221,0,0,0,0,0.0273542597622615,0,2.68468161695741,0.0285695072246774,10331.4844247947,5,0.0003443106,0.00697472395835133,0.779198159171429,"(0,0.1]",0
"172",28511,47007928,0,0,251,0,0,0,0,0.312350600215781,0,0.416402394256269,0.0568924304617354,10632.8599590845,5,0.002206789,0.000000340356719157106,1.25064151465714,"(0,0.1]",0
"173",28573,47009591,183,4,946,0,0,5.57385709375927,3.92371025088586,11.8755789614351,4.9656098397643,0.379577894846075,0.209123162086073,40710.8045171258,6,0.001356151,0.00000134647314109193,0.814979915685714,"(0,0.1]",19.3446088794926
"174",28579,47009741,71,9,436,0,0,11.9792597591877,0.0110728635427055,8.7536697174431,0,0.610887614685461,0.278965598331132,16635.8845214714,5,0.0007547043,0.0127561170265981,1.01850650865714,"(0,0.1]",16.2844036697248
"175",28674,47013533,5,0,279,0,0,0,0,1.61290322580645,0,0.144215053554931,0.000813620064848211,10912.940404697,5,0.01052464,0.00907801720573989,2.97407128122857,"(0,0.1]",1.7921146953405
"176",28713,47015349,0,0,567,0,0,0,0,0.349209139709523,0,0.130906853111222,0,21605.5142946372,5,0.005668984,0.0150485434544013,1.37211028208571,"(0,0.1]",0
"177",28747,47017200,17,0,269,0,0,0.371747211895911,0,5.00223049887051,0,0.402992564229274,0.0472936818590838,11304.0860989215,5,0.0151046,0.00907801720573989,2.16286818002857,"(0,0.1]",6.31970260223048
"178",28794,47018829,0,0,529,0,0,0,0,0.820226844688895,0,0.222862003177461,0,21823.6806501519,6,0.00663562,0.0027486122017265,2.10527065654286,"(0,0.1]",0
"179",28802,47018889,0,0,298,0,0,0,0,0.231879194385853,0,0.0515134240556883,0,12445.8727507498,4,0.01266201,0.000897999431854636,1.66533036482857,"(0,0.1]",0
"180",28885,47022687,45,0,277,0,0,0,0,15.9310469128165,0,0.422909749544054,0.120819495204123,12126.2620436937,5,0.01405602,0.00136439215645161,1.10235124871429,"(0,0.1]",16.2454873646209
"181",28936,47025118,254,7,1715,0,0,9.47886355821288,0.873774628107744,5.87384974498716,2.89839151038544,0.511585904846166,0.159774432851606,73295.6054269112,6,0.0005451182,0.0048528248119314,0.936952053257143,"(0,0.1]",14.8104956268222
"182",28969,47026479,29,0,577,0,0,0,0,5.04024180332408,0,0.18951468002405,0,24756.4707611159,5,0.01281256,0.0127561170265981,2.08513542911429,"(0,0.1]",5.02599653379549
"183",28970,47026483,2,0,297,0,0,0,0,0.673400673400673,0,0.215622895946005,0,12636.7672180458,5,0.006104554,0.000897999431854636,2.26204252331429,"(0,0.1]",0.673400673400673
"184",28985,47028343,15,0,1154,0,0,0,0,1.83598616074732,0,0.232305363619823,0,44302.1918768301,6,0.00375284,0.0304360620926451,2.32570591951429,"(0,0.1]",1.2998266897747
"185",29268,48008893,199,0,3646,0,0,0,0,6.09969846607317,0,0.156337719347344,0.00429303734971766,186457.505521571,6,0.0007037653,0.0352851323530067,0.953932856942857,"(0,0.1]",5.45803620405924
"186",29457,48018753,46,0,217,0,0,0,0,18.9571428842808,0,0.176963132097974,0,11953.2103167004,5,0.001847741,0.000807170302189612,1.12201013822857,"(0,0.1]",21.1981566820277
"187",30602,51005102,1,1,949,0,0,0,0,0.00431125137864853,0,1.61433964150592,0.225379701981911,42516.9603351008,6,0.0008234009,0.0127561170265981,0.880320950542857,"(0,0.1]",0.105374077976818
"188",30697,51006507,5,2,1222,0,0,0.164343044137408,0.00715599980955233,0.0167757777494124,0.0861484089409041,1.67395990182769,0.525482045672529,51544.1441328276,6,0.001715865,0.000297848401435682,1.37685190888571,"(0,0.1]",0.409165302782324
"189",30698,51006510,0,0,307,0,0,0,0,0.000970873800874913,0,2.02844660456705,0.00493203899235401,12370.2654977936,5,0.002322246,0.0000223728201152168,1.44549812608571,"(0,0.1]",0
"190",33729,52019081,0,0,253,0,0,0,0,0,0,1.19596838167769,0.0706521739130435,11318.7646950853,5,0.001521971,0.000187149308653633,0.958127186942857,"(0,0.1]",0
"191",33891,52022108,0,0,331,0,0,0,0,0,0,1.22179456124943,0.234301947755036,13521.1867544253,5,0.00200227,0.0000331251304582536,0.623062727742857,"(0,0.1]",0
"192",33983,52023483,0,0,1365,0,0,0,0,0.0000731528906291997,0,1.42037161653855,0.0270621792277718,60413.5979135431,5,0.0006580138,0.0150485434544013,0.354852189314286,"(0,0.1]",0
"193",33984,52023491,1,0,370,0,0,0.210509401686648,0.00231903680461518,0,0.0921441143702535,1.26372074300146,0.0985558506180631,15455.4492597024,5,0.0006429249,0.0207439174201465,0.642600832142857,"(0,0.1]",0.27027027027027
"194",33985,52023502,0,0,437,0,0,0,0,0,0,1.20489521640308,0.000496583131559888,18935.608559218,5,0.001027345,0.000467762699246,0.394025259285714,"(0,0.1]",0
"195",33987,52023522,0,0,325,0,0,0,0,0,0,1.69263076855586,0.00471692305344802,13054.81249916,4,0.001251268,0.000650529832469415,0.246057466085714,"(0,0.1]",0
"196",37461,56038303,0,0,221,0,0,0,0,0.065158371607103,0,0.14847511160967,0,10183.2077788324,4,0.004086561,0.0191672520432152,0.436539981228571,"(0,0.1]",0
"197",37538,56043521,0,0,945,0,0,0,0,0.0439153447983757,0,0.20124021282114,0,39414.5798027491,6,0.006421975,0.00225936064356749,0.518260066914286,"(0,0.1]",0
"198",37948,56094799,0,0,309,0,0,0,0,0.0245954694051573,0,0.233288027080903,0,14814.8791373701,5,0.003145381,0.000265512945646669,0.5623074468,"(0,0.1]",0
"199",38006,56101544,0,0,585,0,0,0,0,0.0158974361215901,0,0.124468376672166,0,29662.7477037893,5,0.002944288,0.0163253396829134,0.645296811685714,"(0,0.1]",0
"200",38291,56127350,0,0,321,0,0,0,0,0.00342679139795333,0,0.325604362186984,0,15264.2175962678,5,0.009628538,0.0379474349384441,1.55551793822857,"(0,0.1]",0
"201",38601,56145185,0,0,563,0,0,0,0,0,0,0.147430851236514,0,25530.879330082,5,0.001459024,0.000187149308653633,0.630375215285714,"(0,0.1]",0
"202",40265,61000463,371,18,5773,9384.9,0,3.02986396732672,0.871415950867168,0.0543865728559306,2.02822914912262,4.34197136524985,1.11507419148935,258586.294072663,7,0.0006118019,0.0000803673722991909,1.34617695488571,"(0,0.1]",6.42646804087996
"203",40530,61005050,34,2,303,1200,0,9.83354747334723,1.16484678853856,0.109240924933366,3.76195891286099,3.70492409597529,0.279518146424404,13723.031846386,5,0.00127339,0.000102750152035912,1.39560741542857,"(0,0.1]",11.2211221122112
"204",40585,61007042,431,16,20715,146891.2,4296.4,1.03058917556749,0.719963837844856,0.0777451220197121,0.83143624937196,0.787631491483895,0.190469727663571,931968.089576116,8,0.0007001281,0.0000376911823952338,1.44037085702857,"(0,0.1]",2.08061790972725
"205",40763,62012981,0,0,501,0,0,0,0,0.00467479681762737,0,0.202189025294975,0.055345529463233,23655.1678279972,5,0.002187182,0.0407786920676653,0.663160240742857,"(0,0.1]",0
"206",40859,62027196,578,30,18499,62924,0,1.55003271219024,0.980056713909313,0.0488540545923484,1.05775858583746,0.346795945994757,0.0792901493290792,840515.221459088,8,0.001243404,0.0117303045456346,1.01073642945714,"(0,0.1]",3.12449321584951
"207",40984,63001018,994,28,7190,748.2,0,7.60506884935825,2.34434406306114,0.197149610542615,4.7502243986678,0.775843159256252,0.0913804394169167,328984.695470243,7,0.001122478,0.0163253396829134,0.805482687885714,"(0,0.1]",13.8247566063978
"208",40985,63001032,1,0,1202,0,0,0.0321695102431413,0.0310971674427217,0.0627287868007447,0.0552510824032528,0.686643926200524,0.111043263195755,53026.2785958055,5,0.002583522,0.000013102494052637,0.415225391314286,"(0,0.1]",0.0831946755407654
"209",40987,63001040,0,0,357,0,0,0,0,0.0302521014789573,0,0.618414563687743,0.00879831925159743,15758.4023301255,5,0.001082767,0.010778341787809,0.700333258142857,"(0,0.1]",0
"210",41053,63001645,66,4,2096,1033,0,1.16709476862781,0.652592336497952,0.0295996191965556,0.805722390220556,0.585229264950474,0.00947983729146116,95373.5506410146,6,0.00181384,0.0000114379254569868,1.42144310868571,"(0,0.1]",3.14885496183206
"211",41188,63023495,1271,51,13611,2921,504,6.47072379696876,2.26647025697812,0.374946767379074,3.83754186813347,0.715814230143389,0.438812975138284,635237.136585968,6,0.003083946,0.0000626502537142492,0.241147080828571,"(0,0.1]",9.33803541253398
"212",41197,63026500,185,4,798,212.6,0,11.4748339536495,8.60106343792793,1.11315789378078,9.32602126930771,0.613002506255133,0.113820047530913,35730.0380835466,5,0.002439985,0.0083212096678155,0.414229679171429,"(0,0.1]",23.1829573934837
"213",41206,63028170,184,5,1161,5554,0,11.8115807468782,5.14313823120744,0.752971578938092,5.22041593244183,0.736286822761009,0.0998242895193494,53505.4239444689,6,0.00265793,0.0176963560701568,1.05377914622857,"(0,0.1]",15.848406546081
"214",41248,63031301,200,13,1261,1798,1640,12.0255130908491,4.36061994491542,0.568437748135885,6.80261478746053,0.775716891436942,0.265616789802873,55306.5111243697,5,0.00162069,0.010778341787809,0.378129606085714,"(0,0.1]",15.8604282315623
"215",41259,63033620,115,2,693,202,0,10.7254429396785,1.9582861940152,0.505050504631208,5.42263487371934,0.733128428061373,0.283904759549303,31470.4149767518,5,0.001342567,0.00249302753224377,0.690899489571429,"(0,0.1]",16.5945165945166
"216",41263,63034511,73,3,1573,8684,0,3.26999713564676,0.840099280665791,0.0746666678313225,2.17544256840085,0.70148507771984,0.150405039181785,69538.6158244471,6,0.003859926,0.000297848401435682,0.615796787514286,"(0,0.1]",4.64081373172282
"217",41296,63039854,0,0,309,0,0,0,0,0.185760519000126,0,1.14879935186561,0.574957926585836,13225.5020063962,5,0.002611947,0.00762135081093312,1.05243807531429,"(0,0.1]",0
"218",41302,63041909,185,11,1806,236.9,0,6.93478189688898,0.286266086753025,0.129235882035654,1.09302845558728,1.13044739744377,1.04792587286231,82451.1322142216,6,0.00504722,0.00000209723290483944,0.849834765428571,"(0,0.1]",10.2436323366556
"219",41323,63044038,206,13,1239,3003.5,1396,10.3913140121826,8.16536144254379,0.228248589366217,6.64573731766033,1.24118967020555,5.2096712332733,56378.9103624452,6,0.004974329,0.000000340356719157106,1.213898393,"(0,0.1]",16.6263115415658
"220",41419,64038333,40,9,487,403.1,0,5.08317861419928,0.98338019774435,0.276386038233857,3.19913224795634,0.593913759722602,0.524659488663781,23691.959347129,5,0.001946933,0.00185112515628248,0.911163689485714,"(0,0.1]",8.2135523613963
"221",41523,64076465,3581,232,63458,156518.8,4889,3.73516154861582,1.59229618132204,0.372337111639229,2.62938141745294,0.743566084454387,0.66442908863644,2978067.71058043,8,0.002534254,0.010778341787809,1.12701173205714,"(0,0.1]",5.6431025245044
"222",41879,65016249,0,0,235,0,0,0,0,0.949787235323419,0,1.91295744345543,0.111510641524132,10256.9640975204,5,0.0032305,0.0117303045456346,1.20400331688571,"(0,0.1]",0
"223",42043,65018263,754,16,6778,1891.7,859,6.89044854620975,2.09894738432758,2.92555637840475,3.81530077650473,1.11410081094582,0.584318341170942,304570.554158698,7,0.002169885,0.00762135081093312,0.657071998514286,"(0,0.1]",11.1242254352316
"224",42209,65021001,251,4,2504,23380,0,8.00520311922715,5.36916648738639,1.03954509090326,2.94124088132738,1.49632242593709,0.877265573653905,116844.88420482,6,0.0006465712,0.00225936064356749,0.412114836257143,"(0,0.1]",10.0239616613419
"225",43139,66004077,0,0,317,0,0,0,0,0.169592475536101,0,0.785332287927406,0,13586.4461119781,5,0.006015509,0.000333844169100078,0.950595735857143,"(0,0.1]",0
"226",43555,66012273,44,3,235,990,740,13.395746831691,7.99219579493746,4.47234040993325,8.50229868224134,1.52412765882117,0.577914893944213,11669.2073284255,4,0.002720176,0.00225936064356749,0.582182185857143,"(0,0.1]",18.7234042553191
"227",43623,66013963,57,9,465,2580,1420,6.051938286648,4.25999669759504,1.62989247317917,3.80736139903306,1.37865376506121,0.910430099598823,21157.0764915118,6,0.0006088008,0.0242392703746718,1.20154737437143,"(0,0.1]",12.258064516129
"228",44880,67001610,0,0,233,0,0,0,0,0.0493562245509655,0,2.50627467925201,1.82772534420562,10067.4691274258,5,0.0004237667,0.00185112515628248,1.04362698194286,"(0,0.1]",0
"229",44912,67002157,4,1,493,0,0,0,0,0.148478703161524,0,3.23593914817119,3.57961770719858,21638.0544030265,5,0.001022577,0.0407786920676653,0.604949006657143,"(0,0.1]",0.811359026369168
"230",45032,67004175,51,2,763,6000,6000,4.56645050593121,2.6918493677248,0.08374836271431,2.18677653364465,3.60493578139795,0.537359216930357,34436.809592605,6,0.0003832036,0.028234143450386,1.55021927982857,"(0,0.1]",6.68414154652687
"231",45150,67006424,2,0,281,0,0,0,0,0.240213525544494,0,3.33522064384617,0.606433296118767,11917.1906755957,5,0.0008085391,0.0083212096678155,1.12107866342857,"(0,0.1]",0.711743772241993
"232",45269,67008114,8,0,235,0,0,0,0,2.66202530664105,0,2.23086497347943,0.0357383962421981,11011.575868353,5,0.0009277187,0.0117303045456346,1.26921595068571,"(0,0.1]",3.40425531914894
"233",45323,67009938,41,2,418,260,0,4.78319915929479,2.15541943636808,0.426555026483022,2.73970860888772,2.86486124322175,0.0365311012171102,17004.0148133753,5,0.001067903,0.0033329003128446,0.668478911714286,"(0,0.1]",9.80861244019139
"234",45324,67009943,54,1,335,208,208,13.7418074419694,2.34116522945575,0.819104483656919,4.69822160373508,2.57859104186741,2.39959407084024,13577.074375325,5,0.002802429,0.000265512945646669,0.611466372457143,"(0,0.1]",16.1194029850746
"235",45340,67010255,0,0,295,0,0,0,0,1.30847457920091,0,2.67728135472132,0.016406780178264,13045.460228645,5,0.003066627,0.000166276938851607,0.558822573114286,"(0,0.1]",0
"236",45543,71009904,6,0,1606,0,0,0.317727064136253,0,0,0,0,0,67964.2248486351,6,0.00179072,0.0000552457044347388,0.939960617228571,"(0,0.1]",0.37359900373599
"237",45627,71019901,0,0,407,0,0,0,0,0,0,0,0,18915.6035692187,5,0.00107523,0.0117303045456346,0.489919557142857,"(0,0.1]",0
"238",45768,71029416,127,12,2391,403.2,0,3.78417881318231,0.625647085708303,0.103134141801368,1.65385252527272,0.0623965734904698,0.0449547970887761,108150.475971574,6,0.0008568479,0.0242392703746718,1.38587356045714,"(0,0.1]",5.31158511083229
"239",46139,72003625,0,0,245,0,0,0,0,0,0,0,0,10535.009727934,4,0.00007730409,0.0407786920676653,0.330354522514286,"(0,0.1]",0
"240",46581,72023768,4,1,913,0,0,0,0,0,0,0.0184513658773704,0,42059.3845184503,5,0.0003305226,0.0437869804777886,0.342288335857143,"(0,0.1]",0.438116100766703
"241",47357,72041602,2281,200,20748,47394.9,640.1,7.14745904713933,2.1986676376618,0.192363391233114,3.15463778141856,0.636071297943054,2.12943923128343,1056885.2272197,8,0.0003324773,0.0352851323530067,1.16223314291429,"(0,0.1]",10.9938307306728
"242",47893,73005066,233,34,756,2732.5,845.2,19.8349165193066,5.23295349964783,0.148941801575126,10.2073949219848,1.79096825435639,6.06381701108403,34474.6385484171,5,0.002825023,0.00989568839126326,0.610121664342857,"(0,0.1]",30.8201058201058
"243",47938,73006145,216,21,605,2446.9,1568.5,12.9416672939111,8.09207740568918,0.159669423054072,11.6495528860513,1.848790086461,12.3495524624162,26186.3130069879,5,0.001113161,0.00136439215645161,0.499722487942857,"(0,0.1]",35.702479338843
"244",48191,73013106,115,11,558,183.8,80.8,10.9623355526864,9.04206772346223,0.488351258112111,7.25263952793292,1.18848207834641,1.96370971047964,23644.8322894747,5,0.001525451,0.00123043841168622,0.572798307857143,"(0,0.1]",20.6093189964158
"245",48196,73014269,237,37,895,4812.7,339.9,21.5947225205725,6.194680695294,0.401117318144391,14.2159184181487,1.01789385730494,2.41460443653541,39547.0396195991,5,0.003707895,0.00402823717083145,0.773300029914286,"(0,0.1]",26.4804469273743
"246",48266,73020354,57,2,371,18.1,0,7.60156775134689,0.349245499021962,0.0853658546882916,4.64426371454617,0.67717072902737,0.70056911987987,18138.7569506879,6,0.001402825,0.0176963560701568,1.49508097131429,"(0,0.1]",15.3638814016173
"247",48572,75011237,66,1,307,0,0,15.5303614965149,10.6639809469575,5.3996763848564,5.85200019489514,1.35567961129266,0.0339838200788282,11763.3904061949,5,0.001807018,0.0352851323530067,0.746970232085714,"(0,0.1]",21.4983713355049
"248",48573,75011244,63,1,802,0,0,5.25092111331949,2.03993363297607,3.5537220918511,1.87462678682307,1.12360174001816,0.129710301276176,32227.7833389928,6,0.005428859,0.00907801720573989,1.65790092497143,"(0,0.1]",7.85536159600998
"249",48667,75024182,38,1,283,0,0,7.20012103036941,0.593249524597987,2.1692579557902,5.10864524676095,1.23472438389337,0.00264310955264122,11567.4936765643,5,0.01448311,0.00000324176997705588,0.8943600388,"(0,0.1]",13.4275618374558
"250",48689,75027041,135,4,960,3600,3600,9.79100920185447,6.8626013237983,2.71166666618859,5.8698145730956,1.64517916604721,0.0872760429124658,40701.2699535937,5,0.003447226,0.000116035002536839,0.409499256914286,"(0,0.1]",14.0625
"251",48695,75028465,90,6,437,300,300,7.54678139642938,5.24666947116159,3.17093821652489,6.89833574174497,1.66291532997954,0.0351739120701631,17418.991237426,5,0.001164358,0.000467762699246,0.696140871571429,"(0,0.1]",20.5949656750572
"252",48716,75029762,0,0,341,0,0,0,0,1.43958944156547,0,1.3679472140946,0.0103519060744568,13465.5881597643,4,0.002939962,0.00637780514515526,0.578671040285714,"(0,0.1]",0
"253",50153,77010599,172,10,925,841,841,10.1876172960127,8.39085188781893,5.85372972322477,5.90839967425057,0.792557840371454,0.151547028470684,38044.5617336963,5,0.002190381,0.00000242694433183452,1.077146322,"(0,0.1]",18.5945945945946
"254",50225,77015909,388,54,1601,18481.6,13096.3,13.2948075649152,11.0740862937545,2.67028038024531,10.8364220804807,1.10881121434805,2.01259504447102,71325.5407339231,5,0.002429622,0.00402823717083145,0.601630958857143,"(0,0.1]",24.2348532167395
"255",50226,77015913,300,40,1035,9576.1,8186.8,18.2906444107277,17.3853517638312,7.63777777696577,16.9367887351814,0.930550725174987,2.2747739073447,46053.7950538143,5,0.001522289,0.0000331251304582536,0.630865712628571,"(0,0.1]",28.9855072463768
"256",50358,77022969,90,4,697,1231.4,252.9,8.40313932834089,4.3012803897283,8.65007171127812,5.32759424828805,0.765655665734577,1.12377095870257,31658.6443223521,5,0.003320603,0.000297848401435682,1.10064706034286,"(0,0.1]",12.9124820659971
